376490,1884634,-3.14639
NZ_CP090009.1_0_0/1,1933880,-419.316
NZ_CP090009.1_1_0/1,1884634,-428.143
NZ_CP090009.1_2_0/1,1159327,-426.917
NZ_CP090009.1_3_0/1,529884,-420.615
NZ_CP090009.1_4_0/1,84163,-425.807
NZ_CP090009.1_5_0/1,2792978,-417.966
NZ_CP090009.1_6_0/1,2792978,-415.39
NZ_CP090009.1_7_0/1,1912795,-421.569
NZ_CP090009.1_0_1/1,2792978,-424.659
NZ_CP090009.1_1_1/1,1912795,-423.614
NZ_CP090009.1_2_1/1,1912795,-426.029
NZ_CP090009.1_3_1/1,2894156,-419.057
NZ_CP090009.1_4_1/1,1933880,-416.833
NZ_CP090009.1_5_1/1,2758440,-416.346
NZ_CP090009.1_6_1/1,84163,-421.981
NZ_CP090009.1_7_1/1,84163,-425.434
NZ_CP090009.1_8_1/1,2047,-427.75
NZ_CP090010.1_0_0/1,1884634,-426.197
NZ_CP090010.1_1_0/1,84163,-429.414
NZ_CP090010.1_2_0/1,529884,-426.16
NZ_CP090010.1_3_0/1,1884634,-424.331
NZ_CP090010.1_4_0/1,71999,-404.398
NZ_CP090010.1_5_0/1,2792978,-415.492
NZ_CP090010.1_6_0/1,2792978,-421.874
NZ_CP090010.1_7_0/1,1884634,-430.29
NZ_CP090010.1_8_0/1,1884634,-415.548
NZ_CP090010.1_9_0/1,1884634,-414.557
NZ_CP090010.1_10_0/1,1884634,-428.078
NZ_CP090010.1_11_0/1,1884634,-414.572
NZ_CP090010.1_12_0/1,472569,-424.002
NZ_CP090010.1_13_0/1,529884,-421.628
NZ_CP090010.1_14_0/1,529884,-424.716
NZ_CP090010.1_15_0/1,84163,-425.415
NZ_CP090010.1_0_1/1,1884634,-412.456
NZ_CP090010.1_1_1/1,1884634,-415.554
NZ_CP090010.1_2_1/1,1884634,-409.309
NZ_CP090010.1_3_1/1,1884634,-421.131
NZ_CP090010.1_4_1/1,84163,-424.825
NZ_CP090010.1_5_1/1,1884634,-424.775
NZ_CP090010.1_6_1/1,1884634,-427.928
NZ_CP090010.1_7_1/1,1884634,-414.451
NZ_CP090010.1_8_1/1,529884,-424.891
NZ_CP090010.1_9_1/1,2792978,-412.693
NZ_CP090010.1_10_1/1,1884634,-420.957
NZ_CP090010.1_11_1/1,1884634,-414.703
NZ_CP090010.1_12_1/1,1884634,-425.451
NZ_CP090010.1_13_1/1,2792978,-427.362
NZ_CP090010.1_14_1/1,1884634,-418.013
NZ_CP090010.1_15_1/1,2047,-428.426
NZ_CP090010.1_16_1/1,529884,-428.073
376490,1884634,-3.14639
NZ_CP090009.1_0_0/2,1661,-421.966
NZ_CP090009.1_1_0/2,2758440,-415.572
NZ_CP090009.1_2_0/2,1661,-421.717
NZ_CP090009.1_3_0/2,2792978,-427.856
NZ_CP090009.1_4_0/2,84163,-424.643
NZ_CP090009.1_5_0/2,1159327,-421.914
NZ_CP090009.1_6_0/2,472569,-422.583
NZ_CP090009.1_7_0/2,529884,-422.001
NZ_CP090009.1_0_1/2,529884,-425.49
NZ_CP090009.1_1_1/2,84163,-425.203
NZ_CP090009.1_2_1/2,1933880,-413.268
NZ_CP090009.1_3_1/2,1884634,-414.038
NZ_CP090009.1_4_1/2,2894156,-423.145
NZ_CP090009.1_5_1/2,1933880,-416.236
NZ_CP090009.1_6_1/2,529884,-421.37
NZ_CP090009.1_7_1/2,84163,-424.272
NZ_CP090009.1_8_1/2,529884,-419.182
NZ_CP090010.1_0_0/2,1884634,-410.195
NZ_CP090010.1_1_0/2,529884,-427.188
NZ_CP090010.1_2_0/2,2792978,-425.182
NZ_CP090010.1_3_0/2,1884634,-402.158
NZ_CP090010.1_4_0/2,2047,-424.798
NZ_CP090010.1_5_0/2,1884634,-413.157
NZ_CP090010.1_6_0/2,1884634,-414.258
NZ_CP090010.1_7_0/2,84163,-423.235
NZ_CP090010.1_8_0/2,2792978,-408.143
NZ_CP090010.1_9_0/2,1884634,-413.914
NZ_CP090010.1_10_0/2,2792978,-414.424
NZ_CP090010.1_11_0/2,1884634,-410.295
NZ_CP090010.1_12_0/2,1884634,-415.025
NZ_CP090010.1_13_0/2,1159327,-426.774
NZ_CP090010.1_14_0/2,2792978,-421.613
NZ_CP090010.1_15_0/2,529884,-428.005
NZ_CP090010.1_0_1/2,1884634,-424.801
NZ_CP090010.1_1_1/2,1884634,-411.891
NZ_CP090010.1_2_1/2,84163,-425.992
NZ_CP090010.1_3_1/2,1884634,-407.943
NZ_CP090010.1_4_1/2,84163,-431.039
NZ_CP090010.1_5_1/2,1884634,-420.424
NZ_CP090010.1_6_1/2,2792978,-419.14
NZ_CP090010.1_7_1/2,1884634,-413.123
NZ_CP090010.1_8_1/2,84163,-423.354
NZ_CP090010.1_9_1/2,1884634,-415.615
NZ_CP090010.1_10_1/2,1884634,-412.057
NZ_CP090010.1_11_1/2,1884634,-413.336
NZ_CP090010.1_12_1/2,472569,-422.498
NZ_CP090010.1_13_1/2,1884634,-418.58
NZ_CP090010.1_14_1/2,1884634,-411.603
NZ_CP090010.1_15_1/2,2792978,-427.478
NZ_CP090010.1_16_1/2,2682776,-411.571
2047767,1884634,-3.14639
NZ_CP042909.1_0_0/1,1912795,-429.149
NZ_CP042909.1_1_0/1,59505,-414.468
NZ_CP042909.1_2_0/1,1912795,-429.462
NZ_CP042909.1_3_0/1,59505,-406.225
NZ_CP042909.1_4_0/1,1912795,-432.241
NZ_CP042909.1_5_0/1,100225,-410.22
NZ_CP042909.1_6_0/1,2047,-429.668
NZ_CP042909.1_7_0/1,2894156,-417.299
NZ_CP042909.1_8_0/1,2894156,-427.39
NZ_CP042909.1_9_0/1,100225,-412.79
NZ_CP042909.1_10_0/1,1912795,-425.356
NZ_CP042909.1_11_0/1,472569,-420.996
NZ_CP042909.1_12_0/1,2894156,-417.434
NZ_CP042909.1_13_0/1,2047,-427.446
NZ_CP042909.1_14_0/1,2894156,-413.01
NZ_CP042909.1_15_0/1,2894156,-428.816
NZ_CP042909.1_16_0/1,1912795,-425.729
NZ_CP042909.1_17_0/1,100225,-416.178
NZ_CP042909.1_18_0/1,1884634,-429.103
NZ_CP042909.1_19_0/1,2894156,-416.888
NZ_CP042909.1_20_0/1,59505,-422.053
NZ_CP042909.1_21_0/1,2894156,-429.017
NZ_CP042909.1_22_0/1,2894156,-407.768
NZ_CP042909.1_23_0/1,1933880,-410.997
NZ_CP042909.1_24_0/1,59505,-419.476
NZ_CP042909.1_0_1/1,2894156,-413.239
NZ_CP042909.1_1_1/1,2047,-425.089
NZ_CP042909.1_2_1/1,1912795,-425.186
NZ_CP042909.1_3_1/1,59505,-412.947
NZ_CP042909.1_4_1/1,2894156,-421.736
NZ_CP042909.1_5_1/1,59505,-414.681
NZ_CP042909.1_6_1/1,100225,-410.997
NZ_CP042909.1_7_1/1,2894156,-418.183
NZ_CP042909.1_8_1/1,1884634,-424.865
NZ_CP042909.1_9_1/1,100225,-407.047
NZ_CP042909.1_10_1/1,2894156,-419.224
NZ_CP042909.1_11_1/1,59505,-412.022
NZ_CP042909.1_12_1/1,2894156,-414.715
NZ_CP042909.1_13_1/1,2792978,-431.658
NZ_CP042909.1_14_1/1,59505,-421.845
NZ_CP042909.1_15_1/1,1630135,-408.671
NZ_CP042909.1_16_1/1,29303,-392.771
NZ_CP042909.1_17_1/1,1912795,-426.129
NZ_CP042909.1_18_1/1,2894156,-421.633
