2734513,1884450,-3.17449
NC_046957.1_0_0/1,2560822,-424.437
NC_046957.1_1_0/1,1986960,-433.208
NC_046957.1_2_0/1,2560822,-423.263
NC_046957.1_3_0/1,390157,-432.979
NC_046957.1_4_0/1,324900,-425.903
NC_046957.1_5_0/1,324900,-426.582
NC_046957.1_6_0/1,390157,-427.541
NC_046957.1_7_0/1,2560597,-421.714
NC_046957.1_8_0/1,1755588,-428.233
NC_046957.1_9_0/1,1511805,-426.294
NC_046957.1_10_0/1,1926511,-427.284
NC_046957.1_11_0/1,1926511,-427.72
NC_046957.1_12_0/1,1511805,-426.014
NC_046957.1_13_0/1,2560578,-424.234
NC_046957.1_14_0/1,2560822,-417.023
NC_046957.1_15_0/1,1926511,-427.244
NC_046957.1_16_0/1,2560578,-428.954
NC_046957.1_17_0/1,1330068,-429.43
NC_046957.1_18_0/1,3052753,-417.379
NC_046957.1_19_0/1,1755588,-434.277
NC_046957.1_20_0/1,194965,-424.239
NC_046957.1_21_0/1,1926511,-427.925
NC_046957.1_22_0/1,3047688,-433.22
NC_046957.1_23_0/1,390157,-428.987
NC_046957.1_24_0/1,691956,-420.399
NC_046957.1_0_1/1,2560644,-420.833
NC_046957.1_1_1/1,390157,-423.887
NC_046957.1_2_1/1,194965,-420.851
NC_046957.1_3_1/1,2560822,-424.221
NC_046957.1_4_1/1,390157,-427.27
NC_046957.1_5_1/1,1926511,-426.902
NC_046957.1_6_1/1,2560597,-426.002
NC_046957.1_7_1/1,2560822,-424.541
NC_046957.1_8_1/1,3052753,-425.799
NC_046957.1_9_1/1,1481452,-417.163
NC_046957.1_10_1/1,2560822,-419.065
NC_046957.1_11_1/1,2560597,-426.002
NC_046957.1_12_1/1,3047688,-426.873
NC_046957.1_13_1/1,194965,-423.385
NC_046957.1_14_1/1,1511805,-428.485
NC_046957.1_15_1/1,2560578,-414.03
NC_046957.1_16_1/1,194965,-421.339
NC_046957.1_17_1/1,1511805,-428.933
NC_046957.1_18_1/1,390157,-430.519
NC_046957.1_19_1/1,1511805,-426.612
NC_046957.1_20_1/1,194965,-424.614
NC_046957.1_21_1/1,390157,-426.835
NC_046957.1_22_1/1,1926511,-430.26
NC_046957.1_23_1/1,2560343,-416.907
NC_046957.1_24_1/1,2560822,-427.948
2734513,1884450,-3.17449
NC_046957.1_0_0/2,2560597,-426.21
NC_046957.1_1_0/2,194965,-418.354
NC_046957.1_2_0/2,2560822,-426.029
NC_046957.1_3_0/2,2560822,-421.085
NC_046957.1_4_0/2,3047688,-431.812
NC_046957.1_5_0/2,1511805,-424.935
NC_046957.1_6_0/2,1511781,-426.308
NC_046957.1_7_0/2,1986960,-426.883
NC_046957.1_8_0/2,324900,-426.27
NC_046957.1_9_0/2,390157,-430.958
NC_046957.1_10_0/2,1986960,-423.934
NC_046957.1_11_0/2,1481452,-423.797
NC_046957.1_12_0/2,2560695,-422.189
NC_046957.1_13_0/2,2560578,-423.063
NC_046957.1_14_0/2,2560644,-420.976
NC_046957.1_15_0/2,3047688,-427.637
NC_046957.1_16_0/2,2560597,-428.966
NC_046957.1_17_0/2,194965,-425.171
NC_046957.1_18_0/2,3052753,-412.69
NC_046957.1_19_0/2,194965,-425.799
NC_046957.1_20_0/2,390157,-432.042
NC_046957.1_21_0/2,1511805,-425.306
NC_046957.1_22_0/2,1511805,-425.573
NC_046957.1_23_0/2,324900,-430.669
NC_046957.1_24_0/2,1923469,-419.319
NC_046957.1_0_1/2,2560578,-421.398
NC_046957.1_1_1/2,3047688,-431.095
NC_046957.1_2_1/2,194965,-427.839
NC_046957.1_3_1/2,1986960,-428.822
NC_046957.1_4_1/2,1511805,-427.707
NC_046957.1_5_1/2,1511805,-422.415
NC_046957.1_6_1/2,194965,-426.536
NC_046957.1_7_1/2,194965,-424.916
NC_046957.1_8_1/2,1330068,-424.202
NC_046957.1_9_1/2,1871153,-425.9
NC_046957.1_10_1/2,2560822,-424.337
NC_046957.1_11_1/2,3052753,-423.552
NC_046957.1_12_1/2,1511805,-424.614
NC_046957.1_13_1/2,390157,-420.082
NC_046957.1_14_1/2,2560644,-426.993
NC_046957.1_15_1/2,1986960,-427.195
NC_046957.1_16_1/2,390157,-417.21
NC_046957.1_17_1/2,1330068,-423.417
NC_046957.1_18_1/2,2169937,-406.738
NC_046957.1_19_1/2,1330068,-429.2
NC_046957.1_20_1/2,194965,-425.752
NC_046957.1_21_1/2,1871153,-418.438
NC_046957.1_22_1/2,2560578,-422.629
NC_046957.1_23_1/2,194965,-426.993
NC_046957.1_24_1/2,1511805,-423.739
2509395,1884450,-3.17449
NC_055538.1_0_0/1,3048309,-427.914
NC_055538.1_1_0/1,1914568,-415.016
NC_055538.1_2_0/1,2846037,-414.749
NC_055538.1_3_0/1,3048243,-415.526
NC_055538.1_4_0/1,3048243,-412.288
NC_055538.1_5_0/1,3047688,-426.921
NC_055538.1_6_0/1,2560822,-423.824
NC_055538.1_7_0/1,2560308,-420.831
NC_055538.1_8_0/1,2169814,-407.505
NC_055538.1_9_0/1,3048243,-409.837
NC_055538.1_10_0/1,194965,-419.183
NC_055538.1_11_0/1,2846037,-415.311
NC_055538.1_12_0/1,324900,-427.235
NC_055538.1_13_0/1,1985983,-420.878
NC_055538.1_14_0/1,2560597,-421.61
NC_055538.1_15_0/1,1481452,-423.337
NC_055538.1_16_0/1,1986960,-415.376
NC_055538.1_17_0/1,2169814,-405.462
NC_055538.1_18_0/1,2169814,-413.72
NC_055538.1_19_0/1,3048297,-419.949
NC_055538.1_20_0/1,2560578,-422.868
NC_055538.1_21_0/1,2560343,-427.437
NC_055538.1_22_0/1,1985983,-417.068
NC_055538.1_23_0/1,1914568,-409.388
NC_055538.1_24_0/1,2560578,-420.175
NC_055538.1_0_1/1,324900,-427.956
NC_055538.1_1_1/1,2169814,-406.825
NC_055538.1_2_1/1,2560308,-428.824
NC_055538.1_3_1/1,2560578,-417.459
NC_055538.1_4_1/1,1481452,-420.639
NC_055538.1_5_1/1,2560695,-420.475
NC_055538.1_6_1/1,1481452,-413.256
NC_055538.1_7_1/1,1914568,-410.722
NC_055538.1_8_1/1,2169814,-414.034
NC_055538.1_9_1/1,1914568,-413.913
NC_055538.1_10_1/1,1986960,-426.975
NC_055538.1_11_1/1,1914568,-420.494
NC_055538.1_12_1/1,2560822,-425.116
NC_055538.1_13_1/1,3052753,-425.143
NC_055538.1_14_1/1,2845574,-414.349
NC_055538.1_15_1/1,2845574,-409.188
NC_055538.1_16_1/1,3052753,-427.473
NC_055538.1_17_1/1,1923469,-410.312
NC_055538.1_18_1/1,1481452,-420.801
NC_055538.1_19_1/1,1986960,-417.25
NC_055538.1_20_1/1,2169814,-409.256
NC_055538.1_21_1/1,1330068,-422.544
NC_055538.1_22_1/1,3052753,-417.513
NC_055538.1_23_1/1,1986960,-427.836
NC_055538.1_24_1/1,1330068,-427.768
2509395,1884450,-3.17449
NC_055538.1_0_0/2,1871153,-425.394
NC_055538.1_1_0/2,1986960,-417.719
NC_055538.1_2_0/2,2560695,-412.628
NC_055538.1_3_0/2,324900,-427.372
NC_055538.1_4_0/2,2560695,-416.571
NC_055538.1_5_0/2,2169814,-404.982
NC_055538.1_6_0/2,1481452,-412.857
NC_055538.1_7_0/2,1481452,-422.333
NC_055538.1_8_0/2,324900,-426.944
NC_055538.1_9_0/2,2560822,-424.237
NC_055538.1_10_0/2,1914568,-413.394
NC_055538.1_11_0/2,2560578,-416.541
NC_055538.1_12_0/2,390157,-425.81
NC_055538.1_13_0/2,1986960,-425.91
NC_055538.1_14_0/2,3048243,-410.324
NC_055538.1_15_0/2,1481452,-421.288
NC_055538.1_16_0/2,2169814,-415.901
NC_055538.1_17_0/2,3052753,-420.613
NC_055538.1_18_0/2,324900,-426.411
NC_055538.1_19_0/2,1914568,-419.319
NC_055538.1_20_0/2,2560695,-415.238
