2843737,2843925,-2.93823
NC_074241.1_0_0/1,2843883,-423.743
NC_074241.1_1_0/1,2843945,-423.927
NC_074241.1_2_0/1,2844161,-424.751
NC_074241.1_3_0/1,2846170,-423.711
NC_074241.1_4_0/1,2844810,-428.719
NC_074241.1_5_0/1,2844989,-421.221
NC_074241.1_6_0/1,2846170,-424.693
NC_074241.1_7_0/1,2845532,-417.478
NC_074241.1_8_0/1,2846170,-425.872
NC_074241.1_9_0/1,2846424,-425.701
NC_074241.1_10_0/1,2846449,-424.021
NC_074241.1_11_0/1,2843918,-428.055
NC_074241.1_12_0/1,2843883,-420.433
NC_074241.1_13_0/1,2843923,-427.17
NC_074241.1_14_0/1,2845861,-427.135
NC_074241.1_15_0/1,2845532,-417.058
NC_074241.1_16_0/1,2846210,-428.169
NC_074241.1_17_0/1,2845861,-427.311
NC_074241.1_18_0/1,2845532,-419.514
NC_074241.1_19_0/1,2843883,-423.618
NC_074241.1_20_0/1,2846424,-425.957
NC_074241.1_21_0/1,2843883,-422.339
NC_074241.1_22_0/1,2846003,-421.399
NC_074241.1_23_0/1,2845861,-427.113
NC_074241.1_24_0/1,2846424,-425.846
NC_074241.1_0_1/1,2846210,-422.725
NC_074241.1_1_1/1,2845070,-426.017
NC_074241.1_2_1/1,2846424,-426.37
NC_074241.1_3_1/1,2844989,-421.36
NC_074241.1_4_1/1,2846210,-423.355
NC_074241.1_5_1/1,2846170,-424.51
NC_074241.1_6_1/1,2846210,-423.355
NC_074241.1_7_1/1,2843918,-426.863
NC_074241.1_8_1/1,2845040,-424.18
NC_074241.1_9_1/1,2845728,-425.725
NC_074241.1_10_1/1,2844810,-425.512
NC_074241.1_11_1/1,2846678,-425.83
NC_074241.1_12_1/1,2843883,-427.48
NC_074241.1_13_1/1,2845512,-425.898
NC_074241.1_14_1/1,2845532,-421.153
NC_074241.1_15_1/1,2846068,-424.621
NC_074241.1_16_1/1,2844042,-421.718
NC_074241.1_17_1/1,2844810,-429.269
NC_074241.1_18_1/1,2844989,-424.469
NC_074241.1_19_1/1,2844810,-427.209
NC_074241.1_20_1/1,2844810,-424.804
NC_074241.1_21_1/1,2845070,-420.721
NC_074241.1_22_1/1,2843716,-426.044
NC_074241.1_23_1/1,2845861,-426.277
NC_074241.1_24_1/1,2846210,-424.768
2843737,2843925,-2.93823
NC_074241.1_0_0/2,2844042,-417.267
NC_074241.1_1_0/2,2846417,-428.31
NC_074241.1_2_0/2,2843918,-426.822
NC_074241.1_3_0/2,2843945,-428.284
NC_074241.1_4_0/2,2843918,-426.817
NC_074241.1_5_0/2,2846068,-424.257
NC_074241.1_6_0/2,2843923,-419.665
NC_074241.1_7_0/2,2846210,-426.444
NC_074241.1_8_0/2,2846417,-428.768
NC_074241.1_9_0/2,2843918,-426.817
NC_074241.1_10_0/2,2844312,-428.034
NC_074241.1_11_0/2,2846068,-426.062
NC_074241.1_12_0/2,2846210,-422.072
NC_074241.1_13_0/2,2844810,-424.358
NC_074241.1_14_0/2,2844161,-421.517
NC_074241.1_15_0/2,2845532,-424.862
NC_074241.1_16_0/2,2843716,-427.18
NC_074241.1_17_0/2,2846699,-428.59
