2747210,2843925,-2.93823
NC_003696.1_0_0/1,2846208,-424.573
NC_003696.1_0_1/1,2843858,-415.301
NC_003696.1_1_1/1,2846428,-422.984
NC_003697.1_0_0/1,2560745,-428.115
NC_003697.1_1_0/1,2843903,-424.804
NC_003697.1_0_1/1,2844406,-427.853
NC_003697.1_1_1/1,2844280,-423.427
NC_003697.1_2_1/1,2844994,-425.985
NC_003698.1_0_0/1,2845752,-422.802
NC_003698.1_1_0/1,2843942,-427.699
NC_003698.1_0_1/1,2846208,-426.222
NC_003698.1_1_1/1,2846176,-425.956
NC_003699.1_0_0/1,2846424,-426.457
NC_003699.1_1_0/1,2843803,-421.131
NC_003699.1_2_0/1,2846213,-420.48
NC_003699.1_3_0/1,2844657,-425.373
NC_003699.1_0_1/1,2845112,-425.258
NC_003699.1_1_1/1,2846438,-424.013
NC_003699.1_2_1/1,2845768,-427.315
NC_003699.1_3_1/1,2843668,-424.01
NC_003699.1_4_1/1,2845947,-428.687
NC_003700.1_0_0/1,2846208,-425.817
NC_003700.1_1_0/1,2846413,-426.834
NC_003700.1_2_0/1,2843803,-419.892
NC_003700.1_3_0/1,2846428,-425.768
NC_003700.1_4_0/1,2844680,-421.537
NC_003700.1_0_1/1,2845020,-423.326
NC_003700.1_1_1/1,2846208,-422.817
NC_003700.1_2_1/1,2843903,-423.576
NC_003700.1_3_1/1,2846196,-427.155
NC_003700.1_4_1/1,2843668,-423.168
NC_003700.1_5_1/1,2846427,-429.3
NC_003701.1_0_0/1,2845978,-426.041
NC_003701.1_0_1/1,2560351,-423.291
NC_003702.1_0_1/1,2844285,-421.285
NC_003703.1_0_0/1,2845783,-419.57
NC_003703.1_1_0/1,2845491,-416.542
NC_003703.1_0_1/1,2843903,-424.712
NC_003703.1_1_1/1,2843858,-420.308
NC_003704.1_0_0/1,2846213,-419.809
NC_003704.1_0_1/1,2843925,-421.927
NC_003705.1_0_0/1,2843858,-414.127
NC_003705.1_1_0/1,2843925,-415.122
NC_003705.1_2_0/1,2846171,-421.371
NC_003705.1_0_1/1,2843925,-421.517
NC_003705.1_1_1/1,2843848,-416.512
NC_003705.1_2_1/1,2844994,-422.85
NC_003705.1_3_1/1,2845697,-421.355
NC_003706.1_0_0/1,2560745,-419.135
NC_003706.1_0_1/1,2846208,-424.959
2747210,2843925,-2.93823
NC_003696.1_0_0/2,2846196,-425.995
NC_003696.1_0_1/2,2846428,-425.463
NC_003696.1_1_1/2,2845838,-423.308
NC_003697.1_0_0/2,2846670,-424.907
NC_003697.1_1_0/2,2846208,-422.057
NC_003697.1_0_1/2,2843942,-427.66
NC_003697.1_1_1/2,2844819,-427.196
NC_003697.1_2_1/2,2846208,-424.206
NC_003698.1_0_0/2,2846003,-428.306
NC_003698.1_1_0/2,2845752,-423.031
NC_003698.1_0_1/2,2845678,-428.068
NC_003698.1_1_1/2,2845491,-422.649
NC_003699.1_0_0/2,2843803,-420.894
NC_003699.1_1_0/2,2846670,-430.123
NC_003699.1_2_0/2,2845510,-423.604
NC_003699.1_3_0/2,2845768,-426.955
NC_003699.1_0_1/2,2846208,-424.497
NC_003699.1_1_1/2,2843858,-421.928
