37927,3052086,-3.18251
NZ_CP014518.1_0_0/1,556499,-391.454
NZ_CP014518.1_1_0/1,1804990,-380.173
NZ_CP014518.1_2_0/1,71999,-386.44
NZ_CP014518.1_3_0/1,111015,-382.063
NZ_CP014518.1_4_0/1,1270,-370.718
NZ_CP014518.1_5_0/1,71999,-396.673
NZ_CP014518.1_6_0/1,2820884,-391.38
NZ_CP014518.1_7_0/1,139208,-364.318
NZ_CP014518.1_8_0/1,499555,-408.348
NZ_CP014518.1_9_0/1,2853258,-413.712
NZ_CP014518.1_10_0/1,286802,-414.437
NZ_CP014518.1_11_0/1,273384,-411.858
NZ_CP014518.1_12_0/1,71999,-390.898
NZ_CP014518.1_13_0/1,1276,-378.165
NZ_CP014518.1_14_0/1,1852,-398.89
NZ_CP014518.1_15_0/1,1804990,-379.647
NZ_CP014518.1_16_0/1,1852,-403.631
NZ_CP014518.1_17_0/1,100225,-408.466
NZ_CP014518.1_18_0/1,1804990,-376.689
NZ_CP014518.1_19_0/1,2981138,-397.08
NZ_CP014518.1_20_0/1,642780,-357.218
NZ_CP014518.1_21_0/1,1804990,-370.7
NZ_CP014518.1_22_0/1,2714941,-347.096
NZ_CP014518.1_23_0/1,1646,-425.025
NZ_CP014518.1_0_1/1,2483799,-368.077
NZ_CP014518.1_1_1/1,178339,-406.034
NZ_CP014518.1_2_1/1,477641,-370.055
NZ_CP014518.1_3_1/1,2714941,-363.836
NZ_CP014518.1_4_1/1,100225,-410.972
NZ_CP014518.1_5_1/1,1619308,-369.029
NZ_CP014518.1_6_1/1,1270,-378.369
NZ_CP014518.1_7_1/1,131568,-372.823
NZ_CP014518.1_8_1/1,71999,-382.999
NZ_CP014518.1_9_1/1,3041175,-411.45
NZ_CP014518.1_10_1/1,33010,-414.682
NZ_CP014518.1_11_1/1,1162966,-397.605
NZ_CP014518.1_12_1/1,1069220,-395.305
NZ_CP014518.1_13_1/1,2419771,-396.163
NZ_CP014518.1_14_1/1,1270,-365.602
NZ_CP014518.1_15_1/1,483545,-397.81
NZ_CP014518.1_16_1/1,111015,-374.647
NZ_CP014518.1_17_1/1,1270,-375.361
NZ_CP014518.1_18_1/1,43669,-374.807
NZ_CP014518.1_19_1/1,2483799,-365.398
NZ_CP014518.1_20_1/1,499555,-403.201
NZ_CP014518.1_21_1/1,43669,-379.495
NZ_CP014518.1_22_1/1,111015,-377.229
NZ_CP014518.1_23_1/1,131568,-376.075
NZ_CP014519.1_0_0/1,33010,-409.961
NZ_CP014519.1_0_1/1,2662261,-396.341
37927,3052086,-3.18251
NZ_CP014518.1_0_0/2,33010,-402.231
NZ_CP014518.1_1_0/2,2758442,-355.377
NZ_CP014518.1_2_0/2,178339,-394.437
NZ_CP014518.1_3_0/2,1852,-405.357
NZ_CP014518.1_4_0/2,2758442,-341.333
NZ_CP014518.1_5_0/2,2483799,-371.08
NZ_CP014518.1_6_0/2,1748,-406.073
NZ_CP014518.1_7_0/2,2596916,-381.686
NZ_CP014518.1_8_0/2,1933880,-413.56
NZ_CP014518.1_9_0/2,2020,-385.309
NZ_CP014518.1_10_0/2,1282737,-402.008
NZ_CP014518.1_11_0/2,273384,-405.039
NZ_CP014518.1_12_0/2,100225,-411.201
NZ_CP014518.1_13_0/2,29303,-395.044
NZ_CP014518.1_14_0/2,2662261,-408.308
NZ_CP014518.1_15_0/2,43669,-364.007
NZ_CP014518.1_16_0/2,1528099,-422.164
NZ_CP014518.1_17_0/2,2896848,-383.564
NZ_CP014518.1_18_0/2,71999,-399.535
NZ_CP014518.1_19_0/2,453304,-384.25
NZ_CP014518.1_20_0/2,1179673,-378.155
NZ_CP014518.1_21_0/2,111015,-384.023
NZ_CP014518.1_22_0/2,131568,-364.541
NZ_CP014518.1_23_0/2,1528099,-426.34
NZ_CP014518.1_0_1/2,546871,-386.62
NZ_CP014518.1_1_1/2,1282737,-404.569
NZ_CP014518.1_2_1/2,477641,-355.046
NZ_CP014518.1_3_1/2,43669,-364.048
NZ_CP014518.1_4_1/2,1748,-403.932
NZ_CP014518.1_5_1/2,29303,-361.241
NZ_CP014518.1_6_1/2,499555,-415.701
NZ_CP014518.1_7_1/2,29303,-387.473
NZ_CP014518.1_8_1/2,131568,-369.137
NZ_CP014518.1_9_1/2,2058657,-395.75
NZ_CP014518.1_10_1/2,98671,-417.323
NZ_CP014518.1_11_1/2,71999,-390.305
NZ_CP014518.1_12_1/2,138336,-374.848
NZ_CP014518.1_13_1/2,2058657,-396.017
NZ_CP014518.1_14_1/2,483545,-380.439
NZ_CP014518.1_15_1/2,1748,-392.541
NZ_CP014518.1_16_1/2,71999,-386.095
NZ_CP014518.1_17_1/2,131568,-360.78
NZ_CP014518.1_18_1/2,450734,-389.326
NZ_CP014518.1_19_1/2,1276,-394.035
NZ_CP014518.1_20_1/2,131568,-362.098
NZ_CP014518.1_21_1/2,1270,-373.632
NZ_CP014518.1_22_1/2,111015,-387.408
NZ_CP014518.1_23_1/2,131568,-355.564
NZ_CP014519.1_0_0/2,60920,-387.804
NZ_CP014519.1_0_1/2,1619308,-379.569
2599293,3052086,-3.18251
NZ_CP042305.1_0_0/1,453304,-392.671
NZ_CP042305.1_1_0/1,453304,-379.153
NZ_CP042305.1_2_0/1,1282737,-400.518
NZ_CP042305.1_3_0/1,499555,-405.814
NZ_CP042305.1_4_0/1,2054,-406.669
NZ_CP042305.1_5_0/1,98671,-415.41
NZ_CP042305.1_6_0/1,2866588,-407.666
NZ_CP042305.1_7_0/1,2714941,-365.293
NZ_CP042305.1_8_0/1,2881056,-403.313
NZ_CP042305.1_9_0/1,71999,-387.232
NZ_CP042305.1_10_0/1,642780,-369.74
NZ_CP042305.1_11_0/1,2846775,-402.565
NZ_CP042305.1_12_0/1,2846775,-404.665
NZ_CP042305.1_13_0/1,2881056,-401.368
NZ_CP042305.1_14_0/1,2896848,-381.641
NZ_CP042305.1_15_0/1,273384,-407.056
NZ_CP042305.1_16_0/1,1935379,-384.08
NZ_CP042305.1_17_0/1,273384,-401.995
NZ_CP042305.1_18_0/1,453304,-383.408
NZ_CP042305.1_19_0/1,139208,-365.468
NZ_CP042305.1_20_0/1,2770551,-394.659
NZ_CP042305.1_21_0/1,1852,-396.672
NZ_CP042305.1_22_0/1,286802,-395.505
NZ_CP042305.1_23_0/1,273384,-402.506
NZ_CP042305.1_24_0/1,1804990,-381.423
NZ_CP042305.1_0_1/1,33007,-426.22
NZ_CP042305.1_1_1/1,33007,-428.944
NZ_CP042305.1_2_1/1,1748,-396.955
NZ_CP042305.1_3_1/1,84757,-371.557
NZ_CP042305.1_4_1/1,2735133,-387.598
NZ_CP042305.1_5_1/1,2035,-377.34
NZ_CP042305.1_6_1/1,1804990,-356.17
NZ_CP042305.1_7_1/1,37329,-389.278
NZ_CP042305.1_8_1/1,1282737,-394.927
NZ_CP042305.1_9_1/1,2846775,-403.675
NZ_CP042305.1_10_1/1,2846775,-402.455
NZ_CP042305.1_11_1/1,1282737,-405.433
NZ_CP042305.1_12_1/1,1282737,-401.101
NZ_CP042305.1_13_1/1,2846775,-407.767
NZ_CP042305.1_14_1/1,300019,-385.938
NZ_CP042305.1_15_1/1,98671,-416.393
NZ_CP042305.1_16_1/1,1804990,-366.672
NZ_CP042305.1_17_1/1,33888,-400.863
NZ_CP042305.1_18_1/1,186189,-388.522
NZ_CP042305.1_19_1/1,286802,-400.596
NZ_CP042305.1_20_1/1,1619308,-383.961
NZ_CP042305.1_21_1/1,1069220,-395.037
NZ_CP042305.1_22_1/1,1282737,-400.177
NZ_CP042305.1_23_1/1,875328,-399.971
NZ_CP042305.1_24_1/1,571913,-392.367
2599293,3052086,-3.18251
NZ_CP042305.1_0_0/2,1935379,-383.1
NZ_CP042305.1_1_0/2,2035,-373.295
NZ_CP042305.1_2_0/2,71999,-395.332
NZ_CP042305.1_3_0/2,419479,-377.089
NZ_CP042305.1_4_0/2,273384,-412.088
NZ_CP042305.1_5_0/2,2035,-389.667
NZ_CP042305.1_6_0/2,2866588,-412.785
NZ_CP042305.1_7_0/2,300019,-384.314
NZ_CP042305.1_8_0/2,43674,-412.285
NZ_CP042305.1_9_0/2,1935379,-387.457
NZ_CP042305.1_10_0/2,273384,-404.695
NZ_CP042305.1_11_0/2,60920,-376.622
NZ_CP042305.1_12_0/2,1935379,-388.371
NZ_CP042305.1_13_0/2,273384,-407.491
NZ_CP042305.1_14_0/2,2846775,-411.491
NZ_CP042305.1_15_0/2,2419771,-390.723
NZ_CP042305.1_16_0/2,2419771,-393.034
NZ_CP042305.1_17_0/2,2770551,-397.573
NZ_CP042305.1_18_0/2,2054,-390.795
NZ_CP042305.1_19_0/2,2758442,-364.987
NZ_CP042305.1_20_0/2,84757,-380.142
NZ_CP042305.1_21_0/2,1282737,-403.611
NZ_CP042305.1_22_0/2,1933880,-415.707
NZ_CP042305.1_23_0/2,477641,-372.122
NZ_CP042305.1_24_0/2,708131,-428.87
NZ_CP042305.1_0_1/2,33007,-430.007
NZ_CP042305.1_1_1/2,98671,-421.023
NZ_CP042305.1_2_1/2,2035,-382.074
NZ_CP042305.1_3_1/2,2061,-393.531
NZ_CP042305.1_4_1/2,1935379,-389.562
NZ_CP042305.1_5_1/2,2896848,-378.839
NZ_CP042305.1_6_1/2,2758442,-356.559
NZ_CP042305.1_7_1/2,300019,-384.052
NZ_CP042305.1_8_1/2,1270,-377.041
NZ_CP042305.1_9_1/2,545619,-382.852
NZ_CP042305.1_10_1/2,129921,-393.519
NZ_CP042305.1_11_1/2,33010,-415.849
NZ_CP042305.1_12_1/2,219314,-379.065
NZ_CP042305.1_13_1/2,453304,-386.058
NZ_CP042305.1_14_1/2,273384,-417.671
NZ_CP042305.1_15_1/2,100225,-409.154
NZ_CP042305.1_16_1/2,2896848,-374.638
NZ_CP042305.1_17_1/2,33010,-411.722
NZ_CP042305.1_18_1/2,2419771,-391.482
NZ_CP042305.1_19_1/2,2896848,-377.672
NZ_CP042305.1_20_1/2,453304,-381.924
NZ_CP042305.1_21_1/2,453304,-383.512
NZ_CP042305.1_22_1/2,186189,-381.939
NZ_CP042305.1_23_1/2,453304,-370.476
NZ_CP042305.1_24_1/2,1935379,-396.354
2051,3052086,-3.18251
NC_014246.1_0_0/1,1933880,-409.97
NC_014246.1_1_0/1,1646,-419.591
NC_014246.1_2_0/1,98671,-412.53
NC_014246.1_3_0/1,1646,-426.204
NC_014246.1_4_0/1,708131,-431.199
